,BIO_word,BIO_tag,sentence_id,BIO_type
22524,zelda,B-the-legend-of-zelda,1983,B-game
22544,vampire,B-world-of-darkness,1984,B-game
22545,:,I-world-of-darkness,1984,I-game
22546,the,I-world-of-darkness,1984,I-game
22547,masquerade,I-world-of-darkness,1984,I-game
22548,-,I-world-of-darkness,1984,I-game
22549,bloodhunt,I-world-of-darkness,1984,I-game
22558,zelda,B-the-legend-of-zelda,1985,B-game
22575,zelda,B-the-legend-of-zelda,1986,B-game
22594,the,B-the-legend-of-zelda,1987,B-game
22595,legend,I-the-legend-of-zelda,1987,I-game
22596,of,I-the-legend-of-zelda,1987,I-game
22597,zelda,B-the-legend-of-zelda,1987,B-game
22598,:,I-the-legend-of-zelda,1987,I-game
22599,tears,I-the-legend-of-zelda,1987,I-game
22600,of,I-the-legend-of-zelda,1987,I-game
22601,the,I-the-legend-of-zelda,1987,I-game
22602,kingdom,I-the-legend-of-zelda,1987,I-game
22603,zelda,B-the-legend-of-zelda,1988,B-game
22617,trackmania,B-trackmania,1989,B-game
22624,diablo,B-diablo,1990,B-game
22637,zelda,B-the-legend-of-zelda,1991,B-game
22656,the,B-the-legend-of-zelda,1992,B-game
22657,legend,I-the-legend-of-zelda,1992,I-game
22658,of,I-the-legend-of-zelda,1992,I-game
22659,zelda,B-the-legend-of-zelda,1992,B-game
22660,:,I-the-legend-of-zelda,1992,I-game
22661,tears,I-the-legend-of-zelda,1992,I-game
22662,of,I-the-legend-of-zelda,1992,I-game
22663,the,I-the-legend-of-zelda,1992,I-game
22664,kingdom,I-the-legend-of-zelda,1992,I-game
22665,warhammer,B-warhammer-40-000,1993,B-game
22666,"40,000",I-warhammer-40-000,1993,I-game
22667,:,I-warhammer-40-000,1993,I-game
22668,space,I-warhammer-40-000,1993,I-game
22669,marine,I-warhammer-40-000,1993,I-game
22670,2,I-warhammer-40-000,1993,I-game
22689,dead,B-dead-space,1994,B-game
22690,space,I-dead-space,1994,I-game
22695,diablo,B-diablo,1995,B-game
22696,4,I-diablo,1995,I-game
22702,zelda,B-the-legend-of-zelda,1996,B-game
22721,the,B-the-legend-of-zelda,1997,B-game
22722,legend,I-the-legend-of-zelda,1997,I-game
22723,of,I-the-legend-of-zelda,1997,I-game
22724,zelda,B-the-legend-of-zelda,1997,B-game
22725,:,I-the-legend-of-zelda,1997,I-game
22726,tears,I-the-legend-of-zelda,1997,I-game
22727,of,I-the-legend-of-zelda,1997,I-game
22728,the,I-the-legend-of-zelda,1997,I-game
22729,kingdom,I-the-legend-of-zelda,1997,I-game
22730,zelda,B-the-legend-of-zelda,1998,B-game
22749,the,B-the-legend-of-zelda,1999,B-game
22750,legend,I-the-legend-of-zelda,1999,I-game
22751,of,I-the-legend-of-zelda,1999,I-game
22752,zelda,B-the-legend-of-zelda,1999,B-game
22753,:,I-the-legend-of-zelda,1999,I-game
22754,tears,I-the-legend-of-zelda,1999,I-game
22755,of,I-the-legend-of-zelda,1999,I-game
22756,the,I-the-legend-of-zelda,1999,I-game
22757,kingdom,I-the-legend-of-zelda,1999,I-game
22760,disney,B-disney,2000,B-game
22773,enter,B-the-matrix,2001,B-game
22774,the,I-the-matrix,2001,I-game
22775,matrix,I-the-matrix,2001,I-game
22785,zelda,B-the-legend-of-zelda,2002,B-game
22804,the,B-the-legend-of-zelda,2003,B-game
22805,legend,I-the-legend-of-zelda,2003,I-game
22806,of,I-the-legend-of-zelda,2003,I-game
22807,zelda,B-the-legend-of-zelda,2003,B-game
22808,:,I-the-legend-of-zelda,2003,I-game
22809,tears,I-the-legend-of-zelda,2003,I-game
22810,of,I-the-legend-of-zelda,2003,I-game
22811,the,I-the-legend-of-zelda,2003,I-game
22812,kingdom,I-the-legend-of-zelda,2003,I-game
22813,zelda,B-the-legend-of-zelda,2004,B-game
22832,the,B-the-legend-of-zelda,2005,B-game
22833,legend,I-the-legend-of-zelda,2005,I-game
22834,of,I-the-legend-of-zelda,2005,I-game
22835,zelda,B-the-legend-of-zelda,2005,B-game
22836,:,I-the-legend-of-zelda,2005,I-game
22837,tears,I-the-legend-of-zelda,2005,I-game
22838,of,I-the-legend-of-zelda,2005,I-game
22839,the,I-the-legend-of-zelda,2005,I-game
22840,kingdom,I-the-legend-of-zelda,2005,I-game
22841,apex,B-titanfall,2006,B-game
22842,legends,I-titanfall,2006,I-game
22851,zelda,B-the-legend-of-zelda,2007,B-game
22870,the,B-the-legend-of-zelda,2008,B-game
22871,legend,I-the-legend-of-zelda,2008,I-game
22872,of,I-the-legend-of-zelda,2008,I-game
22873,zelda,B-the-legend-of-zelda,2008,B-game
22874,:,I-the-legend-of-zelda,2008,I-game
22875,tears,I-the-legend-of-zelda,2008,I-game
22876,of,I-the-legend-of-zelda,2008,I-game
22877,the,I-the-legend-of-zelda,2008,I-game
22878,kingdom,I-the-legend-of-zelda,2008,I-game
22879,zelda,B-the-legend-of-zelda,2009,B-game
22898,the,B-the-legend-of-zelda,2010,B-game
22899,legend,I-the-legend-of-zelda,2010,I-game
22900,of,I-the-legend-of-zelda,2010,I-game
22901,zelda,B-the-legend-of-zelda,2010,B-game
22902,:,I-the-legend-of-zelda,2010,I-game
22903,tears,I-the-legend-of-zelda,2010,I-game
22904,of,I-the-legend-of-zelda,2010,I-game
22905,the,I-the-legend-of-zelda,2010,I-game
22906,kingdom,I-the-legend-of-zelda,2010,I-game
22911,zelda,B-the-legend-of-zelda,2011,B-game
22923,zelda,B-the-legend-of-zelda,2012,B-game
22942,the,B-the-legend-of-zelda,2013,B-game
22943,legend,I-the-legend-of-zelda,2013,I-game
22944,of,I-the-legend-of-zelda,2013,I-game
22945,zelda,B-the-legend-of-zelda,2013,B-game
22946,:,I-the-legend-of-zelda,2013,I-game
22947,tears,I-the-legend-of-zelda,2013,I-game
22948,of,I-the-legend-of-zelda,2013,I-game
22949,the,I-the-legend-of-zelda,2013,I-game
22950,kingdom,I-the-legend-of-zelda,2013,I-game
22951,zelda,B-the-legend-of-zelda,2014,B-game
22973,the,B-the-legend-of-zelda,2015,B-game
22974,legend,I-the-legend-of-zelda,2015,I-game
22975,of,I-the-legend-of-zelda,2015,I-game
22976,zelda,B-the-legend-of-zelda,2015,B-game
22977,:,I-the-legend-of-zelda,2015,I-game
22978,tears,I-the-legend-of-zelda,2015,I-game
22979,of,I-the-legend-of-zelda,2015,I-game
22980,the,I-the-legend-of-zelda,2015,I-game
22981,kingdom,I-the-legend-of-zelda,2015,I-game
22982,zelda,B-the-legend-of-zelda,2016,B-game
23005,the,B-the-legend-of-zelda,2017,B-game
23006,legend,I-the-legend-of-zelda,2017,I-game
23007,of,I-the-legend-of-zelda,2017,I-game
23008,zelda,B-the-legend-of-zelda,2017,B-game
23009,:,I-the-legend-of-zelda,2017,I-game
23010,tears,I-the-legend-of-zelda,2017,I-game
23011,of,I-the-legend-of-zelda,2017,I-game
23012,the,I-the-legend-of-zelda,2017,I-game
23013,kingdom,I-the-legend-of-zelda,2017,I-game
23014,zelda,B-the-legend-of-zelda,2018,B-game
23036,the,B-the-legend-of-zelda,2019,B-game
23037,legend,I-the-legend-of-zelda,2019,I-game
23038,of,I-the-legend-of-zelda,2019,I-game
23039,zelda,B-the-legend-of-zelda,2019,B-game
23040,:,I-the-legend-of-zelda,2019,I-game
23041,tears,I-the-legend-of-zelda,2019,I-game
23042,of,I-the-legend-of-zelda,2019,I-game
23043,the,I-the-legend-of-zelda,2019,I-game
23044,kingdom,I-the-legend-of-zelda,2019,I-game
23045,zelda,B-the-legend-of-zelda,2020,B-game
23068,the,B-the-legend-of-zelda,2021,B-game
23069,legend,I-the-legend-of-zelda,2021,I-game
23070,of,I-the-legend-of-zelda,2021,I-game
23071,zelda,B-the-legend-of-zelda,2021,B-game
23072,:,I-the-legend-of-zelda,2021,I-game
23073,tears,I-the-legend-of-zelda,2021,I-game
23074,of,I-the-legend-of-zelda,2021,I-game
23075,the,I-the-legend-of-zelda,2021,I-game
23076,kingdom,I-the-legend-of-zelda,2021,I-game
23077,diablo,B-diablo,2022,B-game
23078,4,I-diablo,2022,I-game
23095,zelda,B-the-legend-of-zelda,2023,B-game
23107,street,B-street-fighter,2024,B-game
23108,fighter,I-street-fighter,2024,I-game
23123,street,B-street-fighter,2025,B-game
23124,fighter,I-street-fighter,2025,I-game
23132,street,B-street-fighter,2026,B-game
23133,fighter,I-street-fighter,2026,I-game
23138,street,B-street-fighter,2027,B-game
23139,fighter,I-street-fighter,2027,I-game
23154,street,B-street-fighter,2028,B-game
23155,fighter,I-street-fighter,2028,I-game
23159,street,B-street-fighter,2029,B-game
23160,fighter,I-street-fighter,2029,I-game
23168,the,B-the-legend-of-zelda,2030,B-game
23169,legend,I-the-legend-of-zelda,2030,I-game
23170,of,I-the-legend-of-zelda,2030,I-game
23171,zelda,B-the-legend-of-zelda,2030,B-game
23172,:,I-the-legend-of-zelda,2030,I-game
23173,tears,I-the-legend-of-zelda,2030,I-game
23174,of,I-the-legend-of-zelda,2030,I-game
23175,the,I-the-legend-of-zelda,2030,I-game
23176,kingdom,I-the-legend-of-zelda,2030,I-game
23185,zelda,B-the-legend-of-zelda,2031,B-game
23204,the,B-the-legend-of-zelda,2032,B-game
23205,legend,I-the-legend-of-zelda,2032,I-game
23206,of,I-the-legend-of-zelda,2032,I-game
23207,zelda,B-the-legend-of-zelda,2032,B-game
23208,:,I-the-legend-of-zelda,2032,I-game
23209,tears,I-the-legend-of-zelda,2032,I-game
23210,of,I-the-legend-of-zelda,2032,I-game
23211,the,I-the-legend-of-zelda,2032,I-game
23212,kingdom,I-the-legend-of-zelda,2032,I-game
23213,zelda,B-the-legend-of-zelda,2033,B-game
23229,zelda,B-the-legend-of-zelda,2034,B-game
23235,zelda,B-the-legend-of-zelda,2035,B-game
23257,the,B-the-legend-of-zelda,2036,B-game
23258,legend,I-the-legend-of-zelda,2036,I-game
23259,of,I-the-legend-of-zelda,2036,I-game
23260,zelda,B-the-legend-of-zelda,2036,B-game
23261,:,I-the-legend-of-zelda,2036,I-game
23262,tears,I-the-legend-of-zelda,2036,I-game
23263,of,I-the-legend-of-zelda,2036,I-game
23264,the,I-the-legend-of-zelda,2036,I-game
23265,kingdom,I-the-legend-of-zelda,2036,I-game
23266,zelda,B-the-legend-of-zelda,2037,B-game
23285,the,B-the-legend-of-zelda,2038,B-game
23286,legend,I-the-legend-of-zelda,2038,I-game
23287,of,I-the-legend-of-zelda,2038,I-game
23288,zelda,B-the-legend-of-zelda,2038,B-game
23289,:,I-the-legend-of-zelda,2038,I-game
23290,tears,I-the-legend-of-zelda,2038,I-game
23291,of,I-the-legend-of-zelda,2038,I-game
23292,the,I-the-legend-of-zelda,2038,I-game
23293,kingdom,I-the-legend-of-zelda,2038,I-game
23294,zelda,B-the-legend-of-zelda,2039,B-game
23313,the,B-the-legend-of-zelda,2040,B-game
23314,legend,I-the-legend-of-zelda,2040,I-game
23315,of,I-the-legend-of-zelda,2040,I-game
23316,zelda,B-the-legend-of-zelda,2040,B-game
23317,:,I-the-legend-of-zelda,2040,I-game
23318,tears,I-the-legend-of-zelda,2040,I-game
23319,of,I-the-legend-of-zelda,2040,I-game
23320,the,I-the-legend-of-zelda,2040,I-game
23321,kingdom,I-the-legend-of-zelda,2040,I-game
23322,zelda,B-the-legend-of-zelda,2041,B-game
23341,the,B-the-legend-of-zelda,2042,B-game
23342,legend,I-the-legend-of-zelda,2042,I-game
23343,of,I-the-legend-of-zelda,2042,I-game
23344,zelda,B-the-legend-of-zelda,2042,B-game
23345,:,I-the-legend-of-zelda,2042,I-game
23346,tears,I-the-legend-of-zelda,2042,I-game
23347,of,I-the-legend-of-zelda,2042,I-game
23348,the,I-the-legend-of-zelda,2042,I-game
23349,kingdom,I-the-legend-of-zelda,2042,I-game
23350,zelda,B-the-legend-of-zelda,2043,B-game
23369,the,B-the-legend-of-zelda,2044,B-game
23370,legend,I-the-legend-of-zelda,2044,I-game
23371,of,I-the-legend-of-zelda,2044,I-game
23372,zelda,B-the-legend-of-zelda,2044,B-game
23373,:,I-the-legend-of-zelda,2044,I-game
23374,tears,I-the-legend-of-zelda,2044,I-game
23375,of,I-the-legend-of-zelda,2044,I-game
23376,the,I-the-legend-of-zelda,2044,I-game
23377,kingdom,I-the-legend-of-zelda,2044,I-game
23378,zelda,B-the-legend-of-zelda,2045,B-game
23397,the,B-the-legend-of-zelda,2046,B-game
23398,legend,I-the-legend-of-zelda,2046,I-game
23399,of,I-the-legend-of-zelda,2046,I-game
23400,zelda,B-the-legend-of-zelda,2046,B-game
23401,:,I-the-legend-of-zelda,2046,I-game
23402,tears,I-the-legend-of-zelda,2046,I-game
23403,of,I-the-legend-of-zelda,2046,I-game
23404,the,I-the-legend-of-zelda,2046,I-game
23405,kingdom,I-the-legend-of-zelda,2046,I-game
23406,zelda,B-the-legend-of-zelda,2047,B-game
23433,the,B-the-legend-of-zelda,2048,B-game
23434,legend,I-the-legend-of-zelda,2048,I-game
23435,of,I-the-legend-of-zelda,2048,I-game
23436,zelda,B-the-legend-of-zelda,2048,B-game
23437,:,I-the-legend-of-zelda,2048,I-game
23438,tears,I-the-legend-of-zelda,2048,I-game
23439,of,I-the-legend-of-zelda,2048,I-game
23440,the,I-the-legend-of-zelda,2048,I-game
23441,kingdom,I-the-legend-of-zelda,2048,I-game
23442,assassin,B-assassins-creed,2049,B-game
23443,'s,I-assassins-creed,2049,I-game
23444,creed,I-assassins-creed,2049,I-game
23454,zelda,B-the-legend-of-zelda,2050,B-game
23475,the,B-the-legend-of-zelda,2051,B-game
23476,legend,I-the-legend-of-zelda,2051,I-game
23477,of,I-the-legend-of-zelda,2051,I-game
23478,zelda,B-the-legend-of-zelda,2051,B-game
23479,:,I-the-legend-of-zelda,2051,I-game
23480,tears,I-the-legend-of-zelda,2051,I-game
23481,of,I-the-legend-of-zelda,2051,I-game
23482,the,I-the-legend-of-zelda,2051,I-game
23483,kingdom,I-the-legend-of-zelda,2051,I-game
23484,zelda,B-the-legend-of-zelda,2052,B-game
23511,the,B-the-legend-of-zelda,2053,B-game
23512,legend,I-the-legend-of-zelda,2053,I-game
23513,of,I-the-legend-of-zelda,2053,I-game
23514,zelda,B-the-legend-of-zelda,2053,B-game
23515,:,I-the-legend-of-zelda,2053,I-game
23516,tears,I-the-legend-of-zelda,2053,I-game
23517,of,I-the-legend-of-zelda,2053,I-game
23518,the,I-the-legend-of-zelda,2053,I-game
23519,kingdom,I-the-legend-of-zelda,2053,I-game
23520,zelda,B-the-legend-of-zelda,2054,B-game
23543,the,B-the-legend-of-zelda,2055,B-game
23544,legend,I-the-legend-of-zelda,2055,I-game
23545,of,I-the-legend-of-zelda,2055,I-game
23546,zelda,B-the-legend-of-zelda,2055,B-game
23547,:,I-the-legend-of-zelda,2055,I-game
23548,tears,I-the-legend-of-zelda,2055,I-game
23549,of,I-the-legend-of-zelda,2055,I-game
23550,the,I-the-legend-of-zelda,2055,I-game
23551,kingdom,I-the-legend-of-zelda,2055,I-game
23559,street,B-street-fighter,2056,B-game
23560,fighter,I-street-fighter,2056,I-game
23563,zelda,B-the-legend-of-zelda,2057,B-game
23575,zelda,B-the-legend-of-zelda,2058,B-game
23588,zelda,B-the-legend-of-zelda,2059,B-game
23601,superman,B-dc-comics,2060,B-game
23625,zelda,B-the-legend-of-zelda,2061,B-game
23632,the,B-the-legend-of-zelda,2062,B-game
23633,legend,I-the-legend-of-zelda,2062,I-game
23634,of,I-the-legend-of-zelda,2062,I-game
23635,zelda,B-the-legend-of-zelda,2062,B-game
23636,:,I-the-legend-of-zelda,2062,I-game
23637,tears,I-the-legend-of-zelda,2062,I-game
23638,of,I-the-legend-of-zelda,2062,I-game
23639,the,I-the-legend-of-zelda,2062,I-game
23640,kingdom,I-the-legend-of-zelda,2062,I-game
23650,zelda,B-the-legend-of-zelda,2063,B-game
23671,the,B-the-legend-of-zelda,2064,B-game
23672,legend,I-the-legend-of-zelda,2064,I-game
23673,of,I-the-legend-of-zelda,2064,I-game
23674,zelda,B-the-legend-of-zelda,2064,B-game
23675,:,I-the-legend-of-zelda,2064,I-game
23676,tears,I-the-legend-of-zelda,2064,I-game
23677,of,I-the-legend-of-zelda,2064,I-game
23678,the,I-the-legend-of-zelda,2064,I-game
23679,kingdom,I-the-legend-of-zelda,2064,I-game
23684,diablo,B-diablo,2065,B-game
23685,4,I-diablo,2065,I-game
23699,disney,B-disney,2066,B-game
23701,zelda,B-the-legend-of-zelda,2067,B-game
23718,zelda,B-the-legend-of-zelda,2068,B-game
23737,the,B-the-legend-of-zelda,2069,B-game
23738,legend,I-the-legend-of-zelda,2069,I-game
23739,of,I-the-legend-of-zelda,2069,I-game
23740,zelda,B-the-legend-of-zelda,2069,B-game
23741,:,I-the-legend-of-zelda,2069,I-game
23742,tears,I-the-legend-of-zelda,2069,I-game
23743,of,I-the-legend-of-zelda,2069,I-game
23744,the,I-the-legend-of-zelda,2069,I-game
23745,kingdom,I-the-legend-of-zelda,2069,I-game
23746,zelda,B-the-legend-of-zelda,2070,B-game
23765,the,B-the-legend-of-zelda,2071,B-game
23766,legend,I-the-legend-of-zelda,2071,I-game
23767,of,I-the-legend-of-zelda,2071,I-game
23768,zelda,B-the-legend-of-zelda,2071,B-game
23769,:,I-the-legend-of-zelda,2071,I-game
23770,tears,I-the-legend-of-zelda,2071,I-game
23771,of,I-the-legend-of-zelda,2071,I-game
23772,the,I-the-legend-of-zelda,2071,I-game
23773,kingdom,I-the-legend-of-zelda,2071,I-game
23777,zelda,B-the-legend-of-zelda,2072,B-game
23791,final,B-final-fantasy,2073,B-game
23792,fantasy,I-final-fantasy,2073,I-game
23800,mortal,B-mortal-kombat,2074,B-game
23801,kombat,I-mortal-kombat,2074,I-game
23806,zelda,B-the-legend-of-zelda,2075,B-game
23819,resident,B-resident-evil,2076,B-game
23820,evil,I-resident-evil,2076,I-game
23836,zelda,B-the-legend-of-zelda,2077,B-game
23852,the,B-the-legend-of-zelda,2078,B-game
23853,legend,I-the-legend-of-zelda,2078,I-game
23854,of,I-the-legend-of-zelda,2078,I-game
23855,zelda,B-the-legend-of-zelda,2078,B-game
23856,:,I-the-legend-of-zelda,2078,I-game
23857,tears,I-the-legend-of-zelda,2078,I-game
23858,of,I-the-legend-of-zelda,2078,I-game
23859,the,I-the-legend-of-zelda,2078,I-game
23860,kingdom,I-the-legend-of-zelda,2078,I-game
23872,zelda,B-the-legend-of-zelda,2079,B-game
23895,the,B-the-legend-of-zelda,2080,B-game
23896,legend,I-the-legend-of-zelda,2080,I-game
23897,of,I-the-legend-of-zelda,2080,I-game
23898,zelda,B-the-legend-of-zelda,2080,B-game
23899,:,I-the-legend-of-zelda,2080,I-game
23900,tears,I-the-legend-of-zelda,2080,I-game
23901,of,I-the-legend-of-zelda,2080,I-game
23902,the,I-the-legend-of-zelda,2080,I-game
23903,kingdom,I-the-legend-of-zelda,2080,I-game
23904,zelda,B-the-legend-of-zelda,2081,B-game
23928,the,B-the-legend-of-zelda,2082,B-game
23929,legend,I-the-legend-of-zelda,2082,I-game
23930,of,I-the-legend-of-zelda,2082,I-game
23931,zelda,B-the-legend-of-zelda,2082,B-game
23932,:,I-the-legend-of-zelda,2082,I-game
23933,tears,I-the-legend-of-zelda,2082,I-game
23934,of,I-the-legend-of-zelda,2082,I-game
23935,the,I-the-legend-of-zelda,2082,I-game
23936,kingdom,I-the-legend-of-zelda,2082,I-game
23937,mortal,B-mortal-kombat,2083,B-game
23938,kombat,I-mortal-kombat,2083,I-game
23950,mortal,B-mortal-kombat,2084,B-game
23951,kombat,I-mortal-kombat,2084,I-game
23955,mortal,B-mortal-kombat,2084,B-game
23956,kombat,I-mortal-kombat,2084,I-game
23962,hogwarts,B-harry-potter,2085,B-game
23963,legacy,I-harry-potter,2085,I-game
23971,spongebob,B-spongebob-squarepants,2086,B-game
23972,squarepants,I-spongebob-squarepants,2086,I-game
23990,star,B-star-wars,2087,B-game
23991,wars,I-star-wars,2087,I-game
23998,diablo,B-diablo,2088,B-game
23999,immortal,I-diablo,2088,I-game
24010,diablo,B-diablo,2088,B-game
24011,4,I-diablo,2088,I-game
24012,disney,B-disney,2089,B-game
24025,star,B-star-wars,2090,B-game
24026,wars,I-star-wars,2090,I-game
24039,star,B-star-wars,2091,B-game
24040,wars,I-star-wars,2091,I-game
24047,diablo,B-diablo,2092,B-game
24048,4,I-diablo,2092,I-game
24052,zelda,B-the-legend-of-zelda,2093,B-game
24071,the,B-the-legend-of-zelda,2094,B-game
24072,legend,I-the-legend-of-zelda,2094,I-game
24073,of,I-the-legend-of-zelda,2094,I-game
24074,zelda,B-the-legend-of-zelda,2094,B-game
24075,:,I-the-legend-of-zelda,2094,I-game
24076,tears,I-the-legend-of-zelda,2094,I-game
24077,of,I-the-legend-of-zelda,2094,I-game
24078,the,I-the-legend-of-zelda,2094,I-game
24079,kingdom,I-the-legend-of-zelda,2094,I-game
24080,zelda,B-the-legend-of-zelda,2095,B-game
24099,the,B-the-legend-of-zelda,2096,B-game
24100,legend,I-the-legend-of-zelda,2096,I-game
24101,of,I-the-legend-of-zelda,2096,I-game
24102,zelda,B-the-legend-of-zelda,2096,B-game
24103,:,I-the-legend-of-zelda,2096,I-game
24104,tears,I-the-legend-of-zelda,2096,I-game
24105,of,I-the-legend-of-zelda,2096,I-game
24106,the,I-the-legend-of-zelda,2096,I-game
24107,kingdom,I-the-legend-of-zelda,2096,I-game
24108,zelda,B-the-legend-of-zelda,2097,B-game
24131,the,B-the-legend-of-zelda,2098,B-game
24132,legend,I-the-legend-of-zelda,2098,I-game
24133,of,I-the-legend-of-zelda,2098,I-game
24134,zelda,B-the-legend-of-zelda,2098,B-game
24135,:,I-the-legend-of-zelda,2098,I-game
24136,tears,I-the-legend-of-zelda,2098,I-game
24137,of,I-the-legend-of-zelda,2098,I-game
24138,the,I-the-legend-of-zelda,2098,I-game
24139,kingdom,I-the-legend-of-zelda,2098,I-game
24140,zelda,B-the-legend-of-zelda,2099,B-game
24159,the,B-the-legend-of-zelda,2100,B-game
24160,legend,I-the-legend-of-zelda,2100,I-game
24161,of,I-the-legend-of-zelda,2100,I-game
24162,zelda,B-the-legend-of-zelda,2100,B-game
24163,:,I-the-legend-of-zelda,2100,I-game
24164,tears,I-the-legend-of-zelda,2100,I-game
24165,of,I-the-legend-of-zelda,2100,I-game
24166,the,I-the-legend-of-zelda,2100,I-game
24167,kingdom,I-the-legend-of-zelda,2100,I-game
24168,zelda,B-the-legend-of-zelda,2101,B-game
24189,the,B-the-legend-of-zelda,2102,B-game
24190,legend,I-the-legend-of-zelda,2102,I-game
24191,of,I-the-legend-of-zelda,2102,I-game
24192,zelda,B-the-legend-of-zelda,2102,B-game
24193,:,I-the-legend-of-zelda,2102,I-game
24194,tears,I-the-legend-of-zelda,2102,I-game
24195,of,I-the-legend-of-zelda,2102,I-game
24196,the,I-the-legend-of-zelda,2102,I-game
24197,kingdom,I-the-legend-of-zelda,2102,I-game
24198,zelda,B-the-legend-of-zelda,2103,B-game
24217,the,B-the-legend-of-zelda,2104,B-game
24218,legend,I-the-legend-of-zelda,2104,I-game
24219,of,I-the-legend-of-zelda,2104,I-game
24220,zelda,B-the-legend-of-zelda,2104,B-game
24221,:,I-the-legend-of-zelda,2104,I-game
24222,tears,I-the-legend-of-zelda,2104,I-game
24223,of,I-the-legend-of-zelda,2104,I-game
24224,the,I-the-legend-of-zelda,2104,I-game
24225,kingdom,I-the-legend-of-zelda,2104,I-game
24226,zelda,B-the-legend-of-zelda,2105,B-game
24248,the,B-the-legend-of-zelda,2106,B-game
24249,legend,I-the-legend-of-zelda,2106,I-game
24250,of,I-the-legend-of-zelda,2106,I-game
24251,zelda,B-the-legend-of-zelda,2106,B-game
24252,:,I-the-legend-of-zelda,2106,I-game
24253,tears,I-the-legend-of-zelda,2106,I-game
24254,of,I-the-legend-of-zelda,2106,I-game
24255,the,I-the-legend-of-zelda,2106,I-game
24256,kingdom,I-the-legend-of-zelda,2106,I-game
24257,zelda,B-the-legend-of-zelda,2107,B-game
24280,the,B-the-legend-of-zelda,2108,B-game
24281,legend,I-the-legend-of-zelda,2108,I-game
24282,of,I-the-legend-of-zelda,2108,I-game
24283,zelda,B-the-legend-of-zelda,2108,B-game
24284,:,I-the-legend-of-zelda,2108,I-game
24285,tears,I-the-legend-of-zelda,2108,I-game
24286,of,I-the-legend-of-zelda,2108,I-game
24287,the,I-the-legend-of-zelda,2108,I-game
24288,kingdom,I-the-legend-of-zelda,2108,I-game
24289,zelda,B-the-legend-of-zelda,2109,B-game
24318,the,B-the-legend-of-zelda,2110,B-game
24319,legend,I-the-legend-of-zelda,2110,I-game
24320,of,I-the-legend-of-zelda,2110,I-game
24321,zelda,B-the-legend-of-zelda,2110,B-game
24322,:,I-the-legend-of-zelda,2110,I-game
24323,tears,I-the-legend-of-zelda,2110,I-game
24324,of,I-the-legend-of-zelda,2110,I-game
24325,the,I-the-legend-of-zelda,2110,I-game
24326,kingdom,I-the-legend-of-zelda,2110,I-game
24327,zelda,B-the-legend-of-zelda,2111,B-game
24352,the,B-the-legend-of-zelda,2112,B-game
24353,legend,I-the-legend-of-zelda,2112,I-game
24354,of,I-the-legend-of-zelda,2112,I-game
24355,zelda,B-the-legend-of-zelda,2112,B-game
24356,:,I-the-legend-of-zelda,2112,I-game
24357,tears,I-the-legend-of-zelda,2112,I-game
24358,of,I-the-legend-of-zelda,2112,I-game
24359,the,I-the-legend-of-zelda,2112,I-game
24360,kingdom,I-the-legend-of-zelda,2112,I-game
24361,zelda,B-the-legend-of-zelda,2113,B-game
24384,the,B-the-legend-of-zelda,2114,B-game
24385,legend,I-the-legend-of-zelda,2114,I-game
24386,of,I-the-legend-of-zelda,2114,I-game
24387,zelda,B-the-legend-of-zelda,2114,B-game
24388,:,I-the-legend-of-zelda,2114,I-game
24389,tears,I-the-legend-of-zelda,2114,I-game
24390,of,I-the-legend-of-zelda,2114,I-game
24391,the,I-the-legend-of-zelda,2114,I-game
24392,kingdom,I-the-legend-of-zelda,2114,I-game
24393,zelda,B-the-legend-of-zelda,2115,B-game
24417,the,B-the-legend-of-zelda,2116,B-game
24418,legend,I-the-legend-of-zelda,2116,I-game
24419,of,I-the-legend-of-zelda,2116,I-game
24420,zelda,B-the-legend-of-zelda,2116,B-game
24421,:,I-the-legend-of-zelda,2116,I-game
24422,tears,I-the-legend-of-zelda,2116,I-game
24423,of,I-the-legend-of-zelda,2116,I-game
24424,the,I-the-legend-of-zelda,2116,I-game
24425,kingdom,I-the-legend-of-zelda,2116,I-game
24426,zelda,B-the-legend-of-zelda,2117,B-game
24450,the,B-the-legend-of-zelda,2118,B-game
24451,legend,I-the-legend-of-zelda,2118,I-game
24452,of,I-the-legend-of-zelda,2118,I-game
24453,zelda,B-the-legend-of-zelda,2118,B-game
24454,:,I-the-legend-of-zelda,2118,I-game
24455,tears,I-the-legend-of-zelda,2118,I-game
24456,of,I-the-legend-of-zelda,2118,I-game
24457,the,I-the-legend-of-zelda,2118,I-game
24458,kingdom,I-the-legend-of-zelda,2118,I-game
24459,zelda,B-the-legend-of-zelda,2119,B-game
24478,the,B-the-legend-of-zelda,2120,B-game
24479,legend,I-the-legend-of-zelda,2120,I-game
24480,of,I-the-legend-of-zelda,2120,I-game
24481,zelda,B-the-legend-of-zelda,2120,B-game
24482,:,I-the-legend-of-zelda,2120,I-game
24483,tears,I-the-legend-of-zelda,2120,I-game
24484,of,I-the-legend-of-zelda,2120,I-game
24485,the,I-the-legend-of-zelda,2120,I-game
24486,kingdom,I-the-legend-of-zelda,2120,I-game
24487,zelda,B-the-legend-of-zelda,2121,B-game
24512,the,B-the-legend-of-zelda,2122,B-game
24513,legend,I-the-legend-of-zelda,2122,I-game
24514,of,I-the-legend-of-zelda,2122,I-game
